5.700000000000000000e+01,7.000000000000000000e+01,1.741883676541486636e+01,2.000000000000000000e+01,1.000000000000000000e+00
5.700000000000000000e+01,9.000000000000000000e+01,1.741883676541486636e+01,2.000000000000000000e+01,2.000000000000000000e+00
7.500000000000000000e+01,7.000000000000000000e+01,1.373632429766996665e+01,2.000000000000000000e+01,3.000000000000000000e+00
7.500000000000000000e+01,9.000000000000000000e+01,1.373632429766996665e+01,2.000000000000000000e+01,4.000000000000000000e+00
1.340000000000000000e+02,7.000000000000000000e+01,3.321620153807555198e+01,2.000000000000000000e+01,5.000000000000000000e+00
1.340000000000000000e+02,9.000000000000000000e+01,3.321620153807555198e+01,2.000000000000000000e+01,6.000000000000000000e+00
1.670000000000000000e+02,7.000000000000000000e+01,1.258957266880867110e+01,2.000000000000000000e+01,7.000000000000000000e+00
1.670000000000000000e+02,9.000000000000000000e+01,1.258957266880867110e+01,2.000000000000000000e+01,8.000000000000000000e+00
2.070000000000000000e+02,7.000000000000000000e+01,1.612629365462873920e+01,2.000000000000000000e+01,9.000000000000000000e+00
2.070000000000000000e+02,9.000000000000000000e+01,1.612629365462873920e+01,2.000000000000000000e+01,1.000000000000000000e+01
2.310000000000000000e+02,7.000000000000000000e+01,3.986085354877360487e+01,2.000000000000000000e+01,1.100000000000000000e+01
2.310000000000000000e+02,9.000000000000000000e+01,3.986085354877360487e+01,2.000000000000000000e+01,1.200000000000000000e+01
2.820000000000000000e+02,7.000000000000000000e+01,2.617583556333158867e+01,2.000000000000000000e+01,1.300000000000000000e+01
2.820000000000000000e+02,9.000000000000000000e+01,2.617583556333158867e+01,2.000000000000000000e+01,1.400000000000000000e+01
3.110000000000000000e+02,7.000000000000000000e+01,1.378122147896112892e+01,2.000000000000000000e+01,1.500000000000000000e+01
3.110000000000000000e+02,9.000000000000000000e+01,1.378122147896112892e+01,2.000000000000000000e+01,1.600000000000000000e+01
3.420000000000000000e+02,7.000000000000000000e+01,1.820951112032486208e+01,2.000000000000000000e+01,1.700000000000000000e+01
3.420000000000000000e+02,9.000000000000000000e+01,1.820951112032486208e+01,2.000000000000000000e+01,1.800000000000000000e+01
3.610000000000000000e+02,7.000000000000000000e+01,3.086374568675466890e+01,2.000000000000000000e+01,1.900000000000000000e+01
3.610000000000000000e+02,9.000000000000000000e+01,3.086374568675466890e+01,2.000000000000000000e+01,2.000000000000000000e+01
4.000000000000000000e+02,7.000000000000000000e+01,1.529208470286482680e+01,2.000000000000000000e+01,2.100000000000000000e+01
4.000000000000000000e+02,9.000000000000000000e+01,1.529208470286482680e+01,2.000000000000000000e+01,2.200000000000000000e+01
4.150000000000000000e+02,7.000000000000000000e+01,1.496995103545532402e+01,2.000000000000000000e+01,2.300000000000000000e+01
4.150000000000000000e+02,9.000000000000000000e+01,1.496995103545532402e+01,2.000000000000000000e+01,2.400000000000000000e+01
4.310000000000000000e+02,7.000000000000000000e+01,3.295412815796186123e+01,2.000000000000000000e+01,2.500000000000000000e+01
4.310000000000000000e+02,9.000000000000000000e+01,3.295412815796186123e+01,2.000000000000000000e+01,2.600000000000000000e+01
4.790000000000000000e+02,7.000000000000000000e+01,1.286967952491608003e+01,2.000000000000000000e+01,2.700000000000000000e+01
4.790000000000000000e+02,9.000000000000000000e+01,1.286967952491608003e+01,2.000000000000000000e+01,2.800000000000000000e+01
4.950000000000000000e+02,7.000000000000000000e+01,2.752102104552682249e+01,2.000000000000000000e+01,2.900000000000000000e+01
4.950000000000000000e+02,9.000000000000000000e+01,2.752102104552682249e+01,2.000000000000000000e+01,3.000000000000000000e+01
5.260000000000000000e+02,7.000000000000000000e+01,1.243649763446319412e+01,2.000000000000000000e+01,3.100000000000000000e+01
5.260000000000000000e+02,9.000000000000000000e+01,1.243649763446319412e+01,2.000000000000000000e+01,3.200000000000000000e+01
2.900000000000000000e+01,1.400000000000000000e+02,1.964872551826911717e+01,3.000000000000000000e+01,3.300000000000000000e+01
2.900000000000000000e+01,1.700000000000000000e+02,1.964872551826911717e+01,3.000000000000000000e+01,3.400000000000000000e+01
6.400000000000000000e+01,1.400000000000000000e+02,1.494237263336874832e+01,3.000000000000000000e+01,3.500000000000000000e+01
6.400000000000000000e+01,1.700000000000000000e+02,1.494237263336874832e+01,3.000000000000000000e+01,3.600000000000000000e+01
7.900000000000000000e+01,1.400000000000000000e+02,1.847544050789974790e+01,3.000000000000000000e+01,3.700000000000000000e+01
7.900000000000000000e+01,1.700000000000000000e+02,1.847544050789974790e+01,3.000000000000000000e+01,3.800000000000000000e+01
9.800000000000000000e+01,1.400000000000000000e+02,1.446944002826354847e+01,3.000000000000000000e+01,3.900000000000000000e+01
9.800000000000000000e+01,1.700000000000000000e+02,1.446944002826354847e+01,3.000000000000000000e+01,4.000000000000000000e+01
1.240000000000000000e+02,1.400000000000000000e+02,1.330463017848910567e+01,3.000000000000000000e+01,4.100000000000000000e+01
1.240000000000000000e+02,1.700000000000000000e+02,1.330463017848910567e+01,3.000000000000000000e+01,4.200000000000000000e+01
1.490000000000000000e+02,1.400000000000000000e+02,2.023669386149552452e+01,3.000000000000000000e+01,4.300000000000000000e+01
1.490000000000000000e+02,1.700000000000000000e+02,2.023669386149552452e+01,3.000000000000000000e+01,4.400000000000000000e+01
1.690000000000000000e+02,1.400000000000000000e+02,1.034066503886728583e+01,3.000000000000000000e+01,4.500000000000000000e+01
1.690000000000000000e+02,1.700000000000000000e+02,1.034066503886728583e+01,3.000000000000000000e+01,4.600000000000000000e+01
