1.390000000000000000e+02,7.000000000000000000e+01,2.197767600080607053e+01,2.000000000000000000e+01,1.000000000000000000e+00
1.390000000000000000e+02,9.000000000000000000e+01,2.197767600080607053e+01,2.000000000000000000e+01,2.000000000000000000e+00
1.610000000000000000e+02,7.000000000000000000e+01,3.961285433107522636e+01,2.000000000000000000e+01,3.000000000000000000e+00
1.610000000000000000e+02,9.000000000000000000e+01,3.961285433107522636e+01,2.000000000000000000e+01,4.000000000000000000e+00
2.020000000000000000e+02,7.000000000000000000e+01,1.465513587172156917e+01,2.000000000000000000e+01,5.000000000000000000e+00
2.020000000000000000e+02,9.000000000000000000e+01,1.465513587172156917e+01,2.000000000000000000e+01,6.000000000000000000e+00
2.190000000000000000e+02,7.000000000000000000e+01,1.722191066252872815e+01,2.000000000000000000e+01,7.000000000000000000e+00
2.190000000000000000e+02,9.000000000000000000e+01,1.722191066252872815e+01,2.000000000000000000e+01,8.000000000000000000e+00
3.400000000000000000e+02,7.000000000000000000e+01,1.550493630069172468e+01,2.000000000000000000e+01,9.000000000000000000e+00
3.400000000000000000e+02,9.000000000000000000e+01,1.550493630069172468e+01,2.000000000000000000e+01,1.000000000000000000e+01
3.630000000000000000e+02,7.000000000000000000e+01,2.228581529161522212e+01,2.000000000000000000e+01,1.100000000000000000e+01
3.630000000000000000e+02,9.000000000000000000e+01,2.228581529161522212e+01,2.000000000000000000e+01,1.200000000000000000e+01
3.860000000000000000e+02,7.000000000000000000e+01,4.180646279546920141e+01,2.000000000000000000e+01,1.300000000000000000e+01
3.860000000000000000e+02,9.000000000000000000e+01,4.180646279546920141e+01,2.000000000000000000e+01,1.400000000000000000e+01
4.300000000000000000e+02,7.000000000000000000e+01,3.071602881227818216e+01,2.000000000000000000e+01,1.500000000000000000e+01
4.300000000000000000e+02,9.000000000000000000e+01,3.071602881227818216e+01,2.000000000000000000e+01,1.600000000000000000e+01
4.610000000000000000e+02,7.000000000000000000e+01,3.151403082983358672e+01,2.000000000000000000e+01,1.700000000000000000e+01
4.610000000000000000e+02,9.000000000000000000e+01,3.151403082983358672e+01,2.000000000000000000e+01,1.800000000000000000e+01
1.160000000000000000e+02,1.400000000000000000e+02,2.082685102562591339e+01,3.000000000000000000e+01,1.900000000000000000e+01
1.160000000000000000e+02,1.700000000000000000e+02,2.082685102562591339e+01,3.000000000000000000e+01,2.000000000000000000e+01
1.370000000000000000e+02,1.400000000000000000e+02,1.050452320572438225e+01,3.000000000000000000e+01,2.100000000000000000e+01
1.370000000000000000e+02,1.700000000000000000e+02,1.050452320572438225e+01,3.000000000000000000e+01,2.200000000000000000e+01
1.480000000000000000e+02,1.400000000000000000e+02,4.692656507147466982e+01,3.000000000000000000e+01,2.300000000000000000e+01
1.480000000000000000e+02,1.700000000000000000e+02,4.692656507147466982e+01,3.000000000000000000e+01,2.400000000000000000e+01
1.950000000000000000e+02,1.400000000000000000e+02,1.736936655911068783e+01,3.000000000000000000e+01,2.500000000000000000e+01
1.950000000000000000e+02,1.700000000000000000e+02,1.736936655911068783e+01,3.000000000000000000e+01,2.600000000000000000e+01
2.120000000000000000e+02,1.400000000000000000e+02,4.130376393764311160e+01,3.000000000000000000e+01,2.700000000000000000e+01
2.120000000000000000e+02,1.700000000000000000e+02,4.130376393764311160e+01,3.000000000000000000e+01,2.800000000000000000e+01
2.530000000000000000e+02,1.400000000000000000e+02,3.001612158194856761e+01,3.000000000000000000e+01,2.900000000000000000e+01
2.530000000000000000e+02,1.700000000000000000e+02,3.001612158194856761e+01,3.000000000000000000e+01,3.000000000000000000e+01
3.010000000000000000e+02,1.400000000000000000e+02,4.845201518738684854e+01,3.000000000000000000e+01,3.100000000000000000e+01
3.010000000000000000e+02,1.700000000000000000e+02,4.845201518738684854e+01,3.000000000000000000e+01,3.200000000000000000e+01
3.500000000000000000e+02,1.400000000000000000e+02,1.589191173408607938e+01,3.000000000000000000e+01,3.300000000000000000e+01
3.500000000000000000e+02,1.700000000000000000e+02,1.589191173408607938e+01,3.000000000000000000e+01,3.400000000000000000e+01
3.660000000000000000e+02,1.400000000000000000e+02,1.792731716381695151e+01,3.000000000000000000e+01,3.500000000000000000e+01
3.660000000000000000e+02,1.700000000000000000e+02,1.792731716381695151e+01,3.000000000000000000e+01,3.600000000000000000e+01
4.360000000000000000e+02,1.400000000000000000e+02,1.645784199625086330e+01,3.000000000000000000e+01,3.700000000000000000e+01
4.360000000000000000e+02,1.700000000000000000e+02,1.645784199625086330e+01,3.000000000000000000e+01,3.800000000000000000e+01
4.520000000000000000e+02,1.400000000000000000e+02,3.495809034604701537e+01,3.000000000000000000e+01,3.900000000000000000e+01
4.520000000000000000e+02,1.700000000000000000e+02,3.495809034604701537e+01,3.000000000000000000e+01,4.000000000000000000e+01
4.870000000000000000e+02,1.400000000000000000e+02,1.795034806532572702e+01,3.000000000000000000e+01,4.100000000000000000e+01
4.870000000000000000e+02,1.700000000000000000e+02,1.795034806532572702e+01,3.000000000000000000e+01,4.200000000000000000e+01
1.300000000000000000e+01,2.370000000000000000e+02,1.554254079254079102e+01,4.000000000000000000e+01,4.300000000000000000e+01
1.300000000000000000e+01,2.770000000000000000e+02,1.554254079254079102e+01,4.000000000000000000e+01,4.400000000000000000e+01
2.900000000000000000e+01,2.370000000000000000e+02,1.637121212121212466e+01,4.000000000000000000e+01,4.500000000000000000e+01
2.900000000000000000e+01,2.770000000000000000e+02,1.637121212121212466e+01,4.000000000000000000e+01,4.600000000000000000e+01
4.500000000000000000e+01,2.370000000000000000e+02,1.639393939393939092e+01,4.000000000000000000e+01,4.700000000000000000e+01
4.500000000000000000e+01,2.770000000000000000e+02,1.639393939393939092e+01,4.000000000000000000e+01,4.800000000000000000e+01
6.200000000000000000e+01,2.370000000000000000e+02,1.686764705882353610e+01,4.000000000000000000e+01,4.900000000000000000e+01
6.200000000000000000e+01,2.770000000000000000e+02,1.686764705882353610e+01,4.000000000000000000e+01,5.000000000000000000e+01
7.800000000000000000e+01,2.370000000000000000e+02,1.704663865546217494e+01,4.000000000000000000e+01,5.100000000000000000e+01
